UniprotEntry	task	split	label	source_sheet	Gene name	Organism	Organism ID	length	Hydropathy	FCR	IDR	LCR	PScore	PLAAC	catGRANULE	DeepCoil
P83293	PdPS	train	0	NoPS	Gr64a	Drosophila melanogaster	7227	456	0.532894736842104	0.179824561403508	0.0482456140350877	0.0263157894736842	0.01	-0.181	-0.590282	0
P07663	PdPS	train	0	NoPS	per	Drosophila melanogaster	7227	1224	0.434649600580965	0.191993464052287	0.179738562091503	0.236928104575163	8.57	0.102	1.87064	0
A1Z746	PdPS	train	0	NoPS	cn	Drosophila melanogaster	7227	465	0.483560334528077	0.212903225806451	0.0	0.0473118279569892	0.26	-0.183	0.19467	0
Q9W445	PdPS	train	0	NoPS	MCTS1	Drosophila melanogaster	7227	182	0.482295482295481	0.241758241758241	0.0	0.0	-0.01	-0.318	-0.0633489	0
O02372	PdPS	train	0	NoPS	lush	Drosophila melanogaster	7227	153	0.473420479302832	0.248366013071895	0.0	0.130718954248366	-0.66	-0.423	-1.2634	0
Q04652	PdPS	train	0	NoPS	kel	Drosophila melanogaster	7227	1477		0.182125930941096	0.0358835477318889	0.22816519972918		0.458	1.25858	0
Q7JW27	PdPS	train	0	NoPS	wash	Drosophila melanogaster	7227	499	0.447339122689824	0.202404809619238	0.298597194388777	0.120240480961923	1.95	-0.043	0.120882	0
Q9W2M2	PdPS	train	0	NoPS	Treh	Drosophila melanogaster	7227	596	0.448937360178971	0.23489932885906	0.0	0.0486577181208053	-0.06	-0.222	0.834089	0
P13217	PdPS	train	0	NoPS	norpA	Drosophila melanogaster	7227	1095	0.428239472349063	0.297716894977168	0.0210045662100456	0.10593607305936	1.02	0.002	1.06125	0
Q9VYQ5	PdPS	train	0	NoPS	Cyp318a1	Drosophila melanogaster	7227	536	0.479933665008291	0.23320895522388	0.0	0.0223880597014925	-0.48	-0.189	0.17149	0
P45437	PdPS	train	0	NoPS	betaCOP	Drosophila melanogaster	7227	964	0.490928999538956	0.226141078838174	0.0155601659751037	0.0466804979253112	0.56	-0.025	0.186976	0
Q9W252	PdPS	train	0	NoPS	rad50	Drosophila melanogaster	7227	1318	0.416447479345808	0.349013657056145	0.0	0.0295902883156297	0.56	-0.373	0.793659	0
Q9VLJ8	PdPS	train	0	NoPS	Uba4	Drosophila melanogaster	7227	453	0.488496443463332	0.218543046357615	0.0	0.0132450331125827	1.09	-0.255	0.162244	0
Q8IFW4	PdPS	train	0	NoPS	TrxT	Drosophila melanogaster	7227	157	0.475583864118896	0.286624203821656	0.0	0.101910828025477	-2.22	-0.58	-0.180148	0
Q9VH38	PdPS	train	0	NoPS	mtTFB2	Drosophila melanogaster	7227	452	0.45966076696165	0.225663716814159	0.0995575221238938	0.0309734513274336	0.22	-0.2	-0.071141	0
Q9VCW3	PdPS	train	0	NoPS	Nup133	Drosophila melanogaster	7227	1200	0.475185185185182	0.225833333333333	0.0	0.03	1.04	-0.17	0.428234	0
Q9VVN4	PdPS	train	0	NoPS	mus304	Drosophila melanogaster	7227	846	0.449133175728918	0.256501182033096	0.0520094562647754	0.132387706855791	1.68	-0.039	0.3025	0
P06606	PdPS	train	0	NoPS	alphaTub67C	Drosophila melanogaster	7227	462	0.476575276575277	0.229437229437229	0.0324675324675324	0.0779220779220779	0.17	-0.212	0.434425	0
P06601	PdPS	train	0	NoPS	prd	Drosophila melanogaster	7227	613	0.440221134674638	0.150081566068515	0.0	0.192495921696574	3.86	0.175	0.650364	0
Q8SXY6	PdPS	train	0	NoPS	bai	Drosophila melanogaster	7227	206	0.487486515641855	0.276699029126213	0.0	0.0	-1.46	-0.463	-0.564113	0
P11046	PdPS	train	0	NoPS	LanB1	Drosophila melanogaster	7227	1788	0.432805120556803	0.238255033557046	0.0	0.0346756152125279	4.07	-0.233	1.15392	0
Q9VSD7	PdPS	train	0	NoPS	ldbr	Drosophila melanogaster	7227	534	0.456325426550148	0.249063670411985	0.0917602996254681	0.106741573033707	0.7	-0.22	0.32519	0
Q8MMC4	PdPS	train	0	NoPS	CG3760	Drosophila melanogaster	7227	271	0.389257892578925	0.324723247232472	1.0	0.265682656826568	0.91	-0.213	1.10568	0
Q95V55	PdPS	train	0	NoPS	foxo	Drosophila melanogaster	7227	613	0.408791009606668	0.150081566068515	0.0	0.230016313213703	2.94	0.659	0.623786	0
Q9W148	PdPS	train	0	NoPS	uri	Drosophila melanogaster	7227	731	0.38420732634139	0.355677154582763	0.166894664842681	0.14500683994528	1.67	-0.292	0.793463	0
P58962	PdPS	train	0	NoPS	Gr58a	Drosophila melanogaster	7227	395	0.529620253164556	0.189873417721519	0.0	0.0632911392405063	0.89	-0.318	-0.357289	0
Q9VC35	PdPS	train	0	NoPS	lili	Drosophila melanogaster	7227	527	0.553067678684377	0.1707779886148	0.0	0.123339658444022	-0.55	-0.252	-0.251141	0
P25159	PdPS	train	0	NoPS	stau	Drosophila melanogaster	7227	1026	0.418680961663417	0.187134502923976	0.0	0.277777777777777	3.08	0.399	1.13543	0
Q9VR52	PdPS	train	0	NoPS	tilB	Drosophila melanogaster	7227	395	0.44379746835443	0.30379746835443	0.0886075949367088	0.0354430379746835	0.29	-0.452	-0.111914	0
Q8SX68	PdPS	train	0	NoPS	Naus	Drosophila melanogaster	7227	609	0.446652070790004	0.229885057471264	0.0821018062397372	0.31855500821018	2.24	-0.082	-0.00955625	0
P35381	PdPS	train	0	NoPS	blw	Drosophila melanogaster	7227	552	0.495933977455716	0.230072463768115	0.0	0.0	0.55	-0.258	0.762866	0
Q9VXA0	PdPS	train	0	NoPS	Nprl2	Drosophila melanogaster	7227	412	0.487001078748652	0.208737864077669	0.0	0.087378640776699	-0.13	-0.274	-0.0859572	0
Q24337	PdPS	train	0	NoPS	e(r)	Drosophila melanogaster	7227	104	0.448397435897435	0.23076923076923	0.0	0.0		-0.356	-1.46428	0
P48593	PdPS	train	0	NoPS	Eip63F-1	Drosophila melanogaster	7227	193	0.442602187679908	0.316062176165803	0.0	0.0621761658031088	-1.03	-0.47	0.216233	0
B7Z0W9	PdPS	train	0	NoPS	OtopLc	Drosophila melanogaster	7227	1576		0.19733502538071	0.44479695431472	0.336928934010152		0.029	0.693702	0
P81909	PdPS	train	0	NoPS	Or22a	Drosophila melanogaster	7227	397	0.523901483347327	0.204030226700251	0.0	0.0	0.53	-0.3	-0.84603	0
P48809	PdPS	train	0	NoPS	Hrb27C	Drosophila melanogaster	7227	421	0.402982317234098	0.156769596199524	0.178147268408551	0.237529691211401	9.76	0.441	2.80397	0
Q9VNV3	PdPS	train	0	NoPS	Ddx1	Drosophila melanogaster	7227	727	0.46203576341128	0.242090784044016	0.0	0.0398899587345254	1.43	-0.116	1.08597	0
P17644	PdPS	train	0	NoPS	nAChRalpha2	Drosophila melanogaster	7227	576	0.503761574074073	0.204861111111111	0.0	0.078125	1.44	-0.029	0.105396	0
P46824	PdPS	train	0	NoPS	Klc	Drosophila melanogaster	7227	508	0.406452318460193	0.307086614173228	0.0807086614173228	0.0472440944881889	0.05	-0.265	0.559424	1
P29327	PdPS	train	0	NoPS	RpS6	Drosophila melanogaster	7227	248	0.408378136200716	0.370967741935483	0.185483870967741	0.129032258064516	0.03	-0.401	0.810615	0
O18405	PdPS	train	0	NoPS	Surf4	Drosophila melanogaster	7227	270	0.571028806584361	0.166666666666666	0.0	0.0555555555555555	-0.81	-0.448	-0.357077	0
Q8I7Z8	PdPS	train	0	NoPS	ham	Drosophila melanogaster	7227	990	0.41498316498316	0.239393939393939	0.0464646464646464	0.195959595959595	3.16	0.116	1.07046	0
Q24292	PdPS	train	0	NoPS	ds	Drosophila melanogaster	7227	3503	0.467481840961716	0.2141021981159	0.00570939194975735	0.0833571224664573	2.84	-0.054	1.56384	0
Q94545	PdPS	train	0	NoPS	ash2	Drosophila melanogaster	7227	556	0.433992805755396	0.25	0.0359712230215827	0.0	1.19	-0.231	0.676648	0
Q9V461	PdPS	train	0	NoPS	Mcm6	Drosophila melanogaster	7227	817	0.461920304637564	0.275397796817625	0.0	0.0195838433292533	1.0	-0.187	0.476179	0
Q9VN14	PdPS	train	0	NoPS	Cont	Drosophila melanogaster	7227	1390	0.436266986410871	0.212949640287769	0.0	0.0474820143884892	3.37	0.232	1.35841	0
Q9W4X9	PdPS	train	0	NoPS	Zw10	Drosophila melanogaster	7227	721	0.48016643550624	0.239944521497919	0.0	0.0	-0.4	-0.162	-0.0400382	0
Q9VXE6	PdPS	train	0	NoPS	Nup153	Drosophila melanogaster	7227	1883	0.444450345193843	0.17206585236325	0.0892193308550185	0.313329792883696	3.85	0.158	1.03186	0
Q24488	PdPS	train	0	NoPS	Ror	Drosophila melanogaster	7227	685	0.473154906731547	0.224817518248175	0.0	0.0598540145985401	0.47	-0.071	0.404825	0
Q9VQ66	PdPS	train	0	NoPS	Nplp4	Drosophila melanogaster	7227	64	0.541145833333333	0.0625	1.0	0.953125		-0.1	-1.89508	0
Q6NN40	PdPS	train	0	NoPS	Ntmt	Drosophila melanogaster	7227	276	0.45048309178744	0.253623188405797	0.181159420289855	0.119565217391304	-0.78	-0.27	0.458831	0
Q7KRY6	PdPS	train	0	NoPS	ball	Drosophila melanogaster	7227	599	0.422871452420701	0.275459098497495	0.308848080133555	0.0984974958263772	1.66	-0.26	1.1079	0
Q9W5B9	PdPS	train	0	NoPS	TfIIA-S-2	Drosophila melanogaster	7227	107	0.447767393561786	0.289719626168224	0.0	0.0		-0.421	-0.900901	0
Q9VMQ7	PdPS	train	0	NoPS	CG6907	Drosophila melanogaster	7227	437	0.45715738621917	0.217391304347826	0.0	0.0434782608695652	-0.15	0.109	0.0802235	0
Q9Y140	PdPS	train	0	NoPS	CG7601	Drosophila melanogaster	7227	326	0.515473755964553	0.199386503067484	0.0	0.0	-0.55	-0.17	-0.287472	0
P20354	PdPS	train	0	NoPS	Galphas	Drosophila melanogaster	7227	385	0.425165945165944	0.298701298701298	0.0701298701298701	0.0493506493506493	0.45	-0.383	0.342032	0
Q9V3N2	PdPS	train	0	NoPS	Or46a	Drosophila melanogaster	7227	384	0.553530092592594	0.158854166666666	0.0	0.0755208333333333	0.09	-0.228	-1.04078	0
Q9VN91	PdPS	train	0	NoPS	rtp	Drosophila melanogaster	7227	198	0.394949494949495	0.222222222222222	0.0	0.166666666666666	1.91	0.118	1.83673	0
Q9VUK5	PdPS	train	0	NoPS	Or71a	Drosophila melanogaster	7227	378	0.530335097001763	0.158730158730158	0.0	0.0317460317460317	-0.4	-0.105	-1.27634	0
P04282	PdPS	train	0	NoPS	gag	Drosophila melanogaster	7227	439	0.385041761579344	0.184510250569476	0.0	0.0842824601366742	2.25	0.531	0.499702	0
Q9VEC1	PdPS	train	0	NoPS	MED17	Drosophila melanogaster	7227	642	0.469037729318101	0.225856697819314	0.0	0.0716510903426791	-0.15	-0.205	0.0153063	0
Q24311	PdPS	train	0	NoPS	Cul1	Drosophila melanogaster	7227	774	0.445564168819979	0.262273901808785	0.0	0.0167958656330749	-0.03	-0.012	0.538858	0
Q9W0Y1	PdPS	train	0	NoPS	Tina-1	Drosophila melanogaster	7227	167	0.451363938789088	0.203592814371257	0.0	0.0	-0.55	-0.269	-0.114969	0
Q9VS97	PdPS	train	0	NoPS	PGRP-SD	Drosophila melanogaster	7227	186	0.46899641577061	0.182795698924731	0.0	0.0	0.24	0.031	0.50769	0
A8DYY6	PdPS	train	0	NoPS	Schip1	Drosophila melanogaster	7227	616	0.390566378066377	0.287337662337662	0.0324675324675324	0.0243506493506493	1.04	-0.072	1.26335	0
Q9V3U9	PdPS	train	0	NoPS	slmo	Drosophila melanogaster	7227	215	0.457260981912144	0.232558139534883	0.0	0.041860465116279	-1.74	-0.465	-0.555994	0
P32870	PdPS	train	0	NoPS	rut	Drosophila melanogaster	7227	2248	0.448690193752465	0.183274021352313	0.0262455516014234	0.23932384341637	5.96	0.498	1.43781	0
Q9VEU5	PdPS	train	0	NoPS	Gyc89Db	Drosophila melanogaster	7227	669	0.478724464374688	0.237668161434977	0.0	0.0358744394618834	1.02	-0.242	0.388474	0
Q9VKH6	PdPS	train	0	NoPS	Ppt2	Drosophila melanogaster	7227	288	0.49591049382716	0.184027777777777	0.0	0.0	-0.49	-0.251	0.161803	0
Q9VKB9	PdPS	train	0	NoPS	Rab3-GAP	Drosophila melanogaster	7227	1341	0.476302924848784	0.232662192393736	0.0	0.0357941834451901	1.32	-0.034	0.406867	0
Q9VND8	PdPS	train	0	NoPS	Rheb	Drosophila melanogaster	7227	182	0.469597069597068	0.247252747252747	0.0	0.0	-1.24	-0.415	0.0783939	0
Q960C5	PdPS	train	0	NoPS	Lrch	Drosophila melanogaster	7227	809	0.450734789177313	0.195302843016069	0.00370828182941903	0.149567367119901	2.26	0.15	0.863607	0
Q9VUR7	PdPS	train	0	NoPS	CG7650	Drosophila melanogaster	7227	276	0.429549114331723	0.289855072463768	0.253623188405797	0.108695652173913	4.39	-0.268	0.289905	0
P28167	PdPS	train	0	NoPS	zfh2	Drosophila melanogaster	7227	3005	0.424991680532442	0.194342762063227	0.0	0.155074875207986	2.97	0.186	1.14886	0
P20227	PdPS	train	0	NoPS	Tbp	Drosophila melanogaster	7227	353	0.465092854894554	0.158640226628895	0.15014164305949	0.206798866855524	1.11	0.438	0.271724	0
Q8IN94	PdPS	train	0	NoPS	osa	Drosophila melanogaster	7227	2716	0.40324005891016	0.125552282768777	0.501104565537555	0.484536082474226	8.59	0.639	1.91375	0
Q95SX8	PdPS	train	0	NoPS	Naa60	Drosophila melanogaster	7227	276	0.481119162640902	0.192028985507246	0.0	0.0	-0.59	-0.28	-0.240033	0
Q9VK50	PdPS	train	0	NoPS	ACXE	Drosophila melanogaster	7227	1123	0.520787572969231	0.181656277827248	0.0	0.0329474621549421	0.37	-0.197	-0.0323932	0
Q9VM46	PdPS	train	0	NoPS	Sem1	Drosophila melanogaster	7227	79	0.317158931082981	0.518987341772151	1.0	0.632911392405063		-0.877	0.0264144	0
P18475	PdPS	train	0	NoPS	tor	Drosophila melanogaster	7227	923	0.458553027567112	0.241603466955579	0.0	0.0292524377031419	0.28	-0.249	0.616958	0
Q9VBU8	PdPS	train	0	NoPS	Nup37	Drosophila melanogaster	7227	320	0.498749999999999	0.196875	0.0	0.0	0.27	-0.268	0.0375716	0
Q24247	PdPS	train	0	NoPS	mew	Drosophila melanogaster	7227	1146	0.457872794260231	0.209424083769633	0.0	0.0488656195462478	2.14	-0.033	0.943683	0
P18105	PdPS	train	0	NoPS	nod	Drosophila melanogaster	7227	666	0.461594928261593	0.204204204204204	0.0	0.018018018018018	0.38	-0.206	0.0948274	0
Q9VZS6	PdPS	train	0	NoPS	nSMase	Drosophila melanogaster	7227	442	0.495525389643035	0.203619909502262	0.0	0.0972850678733031	-0.12	-0.203	0.136597	0
Q9V7W1	PdPS	train	0	NoPS	PIG-V	Drosophila melanogaster	7227	449	0.528111853501609	0.129175946547884	0.0	0.0	0.23	-0.21	-0.715608	0
Q9V6L0	PdPS	train	0	NoPS	Kdm4B	Drosophila melanogaster	7227	590	0.419435028248585	0.267796610169491	0.167796610169491	0.138983050847457	2.17	-0.228	0.594611	0
Q9W5N0	PdPS	train	0	NoPS	Coa7	Drosophila melanogaster	7227	266	0.423642439431914	0.278195488721804	0.075187969924812	0.172932330827067	0.81	-0.234	1.0775	0
Q02936	PdPS	train	0	NoPS	hh	Drosophila melanogaster	7227	471	0.47331917905166	0.201698513800424	0.0	0.121019108280254	-0.34	-0.286	0.0173156	0
P25723	PdPS	train	0	NoPS	tld	Drosophila melanogaster	7227	1067	0.443705092158701	0.232427366447985	0.0	0.0121836925960637	2.27	-0.203	1.08757	0
Q9XZS8	PdPS	train	0	NoPS	Atf3	Drosophila melanogaster	7227	613	0.419213340583648	0.163132137030995	0.0	0.367047308319739	3.55	0.396	1.33167	0
Q9VZM5	PdPS	train	0	NoPS	PIG-B	Drosophila melanogaster	7227	561	0.51574569221628	0.16934046345811	0.0	0.0730837789661319	0.61	-0.212	-0.46494	0
Q9VH08	PdPS	train	0	NoPS	Sirt6	Drosophila melanogaster	7227	317	0.466736768314054	0.236593059936908	0.0	0.0	-0.29	-0.4	0.523241	0
O97159	PdPS	train	0	NoPS	Mi-2	Drosophila melanogaster	7227	1982	0.4054434353627	0.326437941473259	0.166498486377396	0.188698284561049	3.74	0.077	1.51791	0
Q9W4N2	PdPS	train	0	NoPS	Cmtr1	Drosophila melanogaster	7227	788	0.447546531302875	0.271573604060913	0.0355329949238578	0.0	0.46	-0.177	0.898941	0
Q9VF71	PdPS	train	0	NoPS	CG6136	Drosophila melanogaster	7227	263	0.490621039290241	0.250950570342205	0.0	0.0	0.86	-0.426	-0.162652	0
O97179	PdPS	train	0	NoPS	E(spl)m6-BFM	Drosophila melanogaster	7227	70	0.428412698412698	0.242857142857142	1.0	0.0		-0.366	-1.05728	0
P25932	PdPS	train	0	NoPS	esg	Drosophila melanogaster	7227	470	0.417588652482269	0.204255319148936	0.16595744680851	0.246808510638297	1.52	-0.063	0.133738	0
Q9VQU9	PdPS	train	0	NoPS	bowl	Drosophila melanogaster	7227	744	0.417891278375147	0.223118279569892	0.427419354838709	0.325268817204301	4.09	0.123	1.24251	0
Q9NFT9	PdPS	train	0	NoPS	Hex-t1	Drosophila melanogaster	7227	465	0.494456391875747	0.247311827956989	0.0	0.0	0.72	-0.289	0.163257	0
P56544	PdPS	train	0	NoPS	Acyp	Drosophila melanogaster	7227	120	0.401388888888889	0.266666666666666	0.675	0.0		-0.429	0.59992	0
P30975	PdPS	train	0	NoPS	TkR99D	Drosophila melanogaster	7227	519	0.506807964033398	0.15028901734104	0.0693641618497109	0.104046242774566	1.64	-0.017	-0.375683	0
Q9XZL8	PdPS	train	0	NoPS	sra	Drosophila melanogaster	7227	292	0.430403348554033	0.212328767123287	0.236301369863013	0.181506849315068	1.11	0.079	0.0677922	0
Q9VJ38	PdPS	train	0	NoPS	mRpL13	Drosophila melanogaster	7227	178	0.430212234706617	0.230337078651685	0.0	0.0	-1.14	-0.279	-0.620927	0
P36188	PdPS	train	0	NoPS	wupA	Drosophila melanogaster	7227	269	0.376373399421726	0.427509293680297	1.0	0.550185873605948	0.47	-0.201	0.550456	0
P49906	PdPS	train	0	NoPS	Taf11	Drosophila melanogaster	7227	196	0.396712018140589	0.35204081632653	0.36734693877551	0.209183673469387	3.77	-0.367	0.819959	0
Q9W1N5	PdPS	train	0	NoPS	Gr59f	Drosophila melanogaster	7227	406	0.530760810071155	0.157635467980295	0.0	0.0443349753694581	-1.87	-0.376	-0.812118	0
O97067	PdPS	train	0	NoPS	CG1307	Drosophila melanogaster	7227	186	0.484528076463561	0.241935483870967	0.0	0.0806451612903225	0.62	-0.265	0.40035	0
Q9VT08	PdPS	train	0	NoPS	Or67a	Drosophila melanogaster	7227	407	0.535135135135135	0.191646191646191	0.0	0.0	-0.52	-0.338	-0.655673	0
P16371	PdPS	train	0	NoPS	gro	Drosophila melanogaster	7227	730	0.4296499238965	0.213698630136986	0.0835616438356164	0.136986301369863	4.18	0.129	0.919148	0
P13678	PdPS	train	0	NoPS	Pkc98E	Drosophila melanogaster	7227	739	0.46188543076229	0.243572395128552	0.0	0.0378890392422192	1.15	-0.072	0.79539	0
Q9W3E1	PdPS	train	0	NoPS	IntS4	Drosophila melanogaster	7227	1022	0.492074363992173	0.231898238747553	0.0	0.0430528375733855	-0.04	-0.166	0.0210564	0
Q59DX8	PdPS	train	0	NoPS	Naa80	Drosophila melanogaster	7227	178	0.471847690387016	0.247191011235955	0.0	0.0	0.92	-0.422	-0.604233	0
Q9UAS6	PdPS	train	0	NoPS	cmtr2	Drosophila melanogaster	7227	700	0.467142857142855	0.225714285714285	0.0528571428571428	0.0185714285714285	-0.55	-0.279	-0.0286851	0
Q9VKD3	PdPS	train	0	NoPS	Nfs1	Drosophila melanogaster	7227	462	0.468109668109668	0.24025974025974	0.0	0.0281385281385281	0.0	-0.297	0.360213	0
Q9VE51	PdPS	train	0	NoPS	Cpsf73	Drosophila melanogaster	7227	684	0.488352826510719	0.23391812865497	0.0	0.0	-0.05	-0.216	0.180311	0
Q9Y1A3	PdPS	train	0	NoPS	Tim8	Drosophila melanogaster	7227	88	0.447222222222221	0.272727272727272	1.0	0.0		-0.574	-0.827163	0
Q9V4M2	PdPS	train	0	NoPS	wech	Drosophila melanogaster	7227	832	0.475961538461542	0.19951923076923	0.0	0.127403846153846	1.91	0.02	1.22573	1
Q967D7	PdPS	train	0	NoPS	tutl	Drosophila melanogaster	7227	1531	0.435017054938677	0.203135205747877	0.0137165251469627	0.0992815153494448	2.93	0.076	1.09601	0
P47980	PdPS	train	0	NoPS	Tis11	Drosophila melanogaster	7227	436	0.405173292558613	0.146788990825688	0.0206422018348623	0.380733944954128	4.01	0.497	1.20512	0
P02844	PdPS	train	0	NoPS	Yp2	Drosophila melanogaster	7227	442	0.413499245852185	0.233031674208144	0.0701357466063348	0.0995475113122171	1.31	0.007	1.15435	0
Q9V780	PdPS	train	0	NoPS	Lap1	Drosophila melanogaster	7227	849	0.456065959952882	0.1849234393404	0.0	0.07773851590106	0.76	0.034	0.0497415	0
Q9W352	PdPS	train	0	NoPS	Cfp1	Drosophila melanogaster	7227	663	0.395642701525052	0.265460030165912	0.0241327300150829	0.209653092006033	1.97	0.833	0.109088	0
Q9VTM5	PdPS	train	0	NoPS	mtTFB1	Drosophila melanogaster	7227	330	0.468451178451179	0.269696969696969	0.0	0.0	0.25	-0.415	-0.443034	0
P16320	PdPS	train	0	NoPS	NOF	Drosophila melanogaster	7227	1056	0.458743686868688	0.272727272727272	0.0	0.0331439393939393	0.31	-0.301	0.612841	0
Q4V645	PdPS	train	0	NoPS	Trissin	Drosophila melanogaster	7227	108	0.469753086419753	0.212962962962962	0.0	0.0		-0.42	-1.56402	0
Q9V776	PdPS	train	0	NoPS	Cyp317a1	Drosophila melanogaster	7227	518	0.475568425568424	0.241312741312741	0.0	0.0656370656370656	0.39	-0.372	-0.0834252	0
B6JUP5	PdPS	train	0	NoPS	solo	Drosophila melanogaster	7227	1031	0.434766677443688	0.229873908826382	0.0659553831231813	0.182347235693501	10.34	0.046	1.5265	0
P40794	PdPS	train	0	NoPS	bnk	Drosophila melanogaster	7227	303	0.416611661166115	0.207920792079207	0.108910891089108	0.184818481848184	3.57	-0.048	-0.0958728	0
P25843	PdPS	train	0	NoPS	chic	Drosophila melanogaster	7227	126	0.483421516754849	0.182539682539682	0.0	0.0		-0.258	-0.0413777	0
P41044	PdPS	train	0	NoPS	Cbp53E	Drosophila melanogaster	7227	310	0.435161290322581	0.351612903225806	0.0	0.0451612903225806	-0.49	-0.442	0.261008	0
Q9VLU5	PdPS	train	0	NoPS	Wwox	Drosophila melanogaster	7227	409	0.461559358869872	0.210268948655256	0.0	0.0391198044009779	-0.5	-0.251	-0.20385	0
Q9VNA8	PdPS	train	0	NoPS	hd	Drosophila melanogaster	7227	568	0.442546948356805	0.255281690140845	0.0845070422535211	0.0985915492957746	-0.19	-0.245	0.146709	0
Q9VG08	PdPS	train	0	NoPS	yellow-f2	Drosophila melanogaster	7227	452	0.456489675516223	0.221238938053097	0.0	0.0309734513274336	1.6	-0.122	0.69509	0
P27780	PdPS	train	0	NoPS	Edg84A	Drosophila melanogaster	7227	188	0.476241134751772	0.175531914893617	0.0	0.25531914893617	2.53	-0.215	-0.473287	0
Q24314	PdPS	train	0	NoPS	dor	Drosophila melanogaster	7227	1002	0.463461964958974	0.262475049900199	0.0	0.0	0.46	-0.334	0.00887016	0
P91927	PdPS	train	0	NoPS	Letm1	Drosophila melanogaster	7227	1013	0.436536141274541	0.321816386969397	0.105626850937808	0.171767028627838	0.99	-0.233	0.484232	0
Q26263	PdPS	train	0	NoPS	dpn	Drosophila melanogaster	7227	435	0.445312899106003	0.183908045977011	0.114942528735632	0.158620689655172	2.06	-0.026	0.355296	0
Q9VPQ6	PdPS	train	0	NoPS	ush	Drosophila melanogaster	7227	1191	0.447728332866869	0.183879093198992	0.145256087321578	0.283795130142737	2.73	-0.044	0.716523	0
P09089	PdPS	train	0	NoPS	zen	Drosophila melanogaster	7227	353	0.412401636764242	0.18413597733711	0.0	0.104815864022662	1.38	0.028	-0.137447	0
Q9U5L1	PdPS	train	0	NoPS	SrpRalpha	Drosophila melanogaster	7227	614	0.455555555555556	0.278501628664495	0.0	0.0863192182410423	-0.44	-0.308	0.930305	0
Q9VHN6	PdPS	train	0	NoPS	mRpL19	Drosophila melanogaster	7227	306	0.424037763253449	0.330065359477124	0.0	0.0	-1.32	-0.423	-0.326415	0
Q24312	PdPS	train	0	NoPS	ewg	Drosophila melanogaster	7227	733	0.455979990904954	0.155525238744884	0.0	0.252387448840382	1.85	0.138	0.607516	0
Q9VPW8	PdPS	train	0	NoPS	Pino	Drosophila melanogaster	7227	249	0.488799643016511	0.144578313253012	0.0	0.212851405622489	1.27	-0.087	-0.378542	0
M9NDE3	PdPS	train	0	NoPS	bark	Drosophila melanogaster	7227	3123	0.452823140143031	0.206211975664425	0.0169708613512648	0.0454691002241434	2.63	0.101	1.71931	0
Q9V778	PdPS	train	0	NoPS	ADPS	Drosophila melanogaster	7227	631	0.466085578446908	0.231378763866877	0.0491283676703645	0.0174326465927099	0.52	-0.334	0.632297	0
Q9GYV5	PdPS	train	0	NoPS	key	Drosophila melanogaster	7227	387	0.420671834625322	0.273901808785529	0.0	0.0490956072351421	1.76	-0.095	-0.209731	0
Q9VCC3	PdPS	train	0	NoPS	mRpS24	Drosophila melanogaster	7227	165	0.469427609427609	0.212121212121212	0.0	0.0	0.27	-0.263	-1.01678	0
