UniprotEntry	task	split	label	source_sheet	Gene name	Organism	Organism ID	length	Hydropathy	FCR	IDR	LCR	PScore	PLAAC	catGRANULE	DeepCoil	Phos freq	DeepPhase
Q9UPW6	hPdPS	train	0	hNoPS	SATB2	Homo sapiens	9606	733	0.42975595	0.244201909959072	0.100954979536152	0.139154160982264	0.7	0.021	0.125897	0	0.027285129604365622	0.2122261
Q9UPX0	hPdPS	train	0	hNoPS	TUTLB	Homo sapiens	9606	1349	0.45623919	0.194217939214232	0.343217197924388	0.128984432913269	3.3	-0.014	0.638553	0	0.014825796886582653	0.16243349
Q9UPX6	hPdPS	train	0	hNoPS	MNAR1	Homo sapiens	9606	916	0.417358079	0.267467248908296	0.0	0.0414847161572052	1.25	-0.209	0.61931	0	0.0054585152838427945	0.8510109
Q9UPZ6	hPdPS	train	0	hNoPS	THS7A	Homo sapiens	9606	1657	0.432005633	0.235365117682558	0.0	0.0615570307785153	2.68	-0.221	0.754029	0	0.006638503319251659	
Q9UQ10	hPdPS	train	0	hNoPS	DHDH	Homo sapiens	9606	334	0.49657352	0.224550898203592	0.0	0.0508982035928143	-0.31	-0.386	-0.0398095	0	0.0	0.4432982
Q9UQ13	hPdPS	train	0	hNoPS	SHOC2	Homo sapiens	9606	582	0.462733868	0.240549828178694	0.104810996563573	0.154639175257731	0.6	-0.226	0.522849	0	0.01718213058419244	0.62862486
Q9UQ26	hPdPS	train	0	hNoPS	RIMS2	Homo sapiens	9606	1411	0.390991417	0.291991495393338	0.236711552090715	0.111977321048901	2.11	-0.11	1.08791	0	0.03827072997873848	0.70310915
Q9UQ49	hPdPS	train	0	hNoPS	NEUR3	Homo sapiens	9606	428	0.465031153	0.205607476635514	0.0	0.0373831775700934	-0.03	-0.325	-0.146464	0	0.035046728971962614	0.9999478
Q9UQ53	hPdPS	train	0	hNoPS	MGT4B	Homo sapiens	9606	548	0.463544201	0.257299270072992	0.0	0.0310218978102189	-0.33	-0.327	0.249524	0	0.016423357664233577	
Q9UQ84	hPdPS	train	0	hNoPS	EXO1	Homo sapiens	9606	846	0.431481481	0.26950354609929	0.0496453900709219	0.0366430260047281	1.48	-0.245	0.949009	0	0.04373522458628842	0.87245464
Q9UQ88	hPdPS	train	0	hNoPS	CD11A	Homo sapiens	9606	783	0.361643252	0.403575989782886	0.508301404853128	0.265644955300127	3.23	-0.262	1.10255	0	0.04853128991060025	0.86756647
Q9UQ90	hPdPS	train	0	hNoPS	SPG7	Homo sapiens	9606	795	0.468092243	0.251572327044025	0.0540880503144654	0.110691823899371	2.15	-0.21	0.915619	0	0.006289308176100629	
Q9UQC2	hPdPS	train	0	hNoPS	GAB2	Homo sapiens	9606	676	0.411160421	0.217455621301775	0.118343195266272	0.0266272189349112	2.02	-0.055	0.682675	0	0.10502958579881656	0.26626933
Q9UQC9	hPdPS	train	0	hNoPS	CLCA2	Homo sapiens	9606	943	0.476163544	0.178154825026511	0.0	0.0434782608695652	2.07	0.003	0.893354	0	0.006362672322375398	0.54901224
Q9UQF0	hPdPS	train	0	hNoPS	SYCY1	Homo sapiens	9606	538	0.491325898	0.152416356877323	0.0799256505576208	0.070631970260223	2.21	-0.158	-0.149126	0	0.0055762081784386614	
Q9UQF2	hPdPS	train	0	hNoPS	JIP1	Homo sapiens	9606	711	0.423050477	0.246132208157524	0.50632911392405	0.188466947960618	2.75	0.067	0.797073	0	0.057665260196905765	0.6182738
Q9UQK1	hPdPS	train	0	hNoPS	PPR3C	Homo sapiens	9606	317	0.449036102	0.227129337539432	0.0	0.0	1.96	-0.21	-0.162178	0	0.00946372239747634	
Q9UQN3	hPdPS	train	0	hNoPS	CHM2B	Homo sapiens	9606	213	0.423943662	0.323943661971831	0.384976525821596	0.197183098591549	-2.02	-0.113	-0.307891	0	0.056338028169014086	0.1626864
Q9UQP3	hPdPS	train	0	hNoPS	TENN	Homo sapiens	9606	1299	0.43547173	0.244033872209391	0.0	0.0307929176289453	3.83	-0.132	1.05009	0	0.016936104695919937	
Q9UQQ1	hPdPS	train	0	hNoPS	NALDL	Homo sapiens	9606	740	0.483048048	0.193243243243243	0.0	0.0432432432432432	2.19	-0.199	0.847304	0	0.010810810810810811	0.69420695
Q9UQQ2	hPdPS	train	0	hNoPS	SH2B3	Homo sapiens	9606	575	0.440869565	0.220869565217391	0.0295652173913043	0.165217391304347	0.79	-0.242	0.154174	0	0.03304347826086956	0.7033643
Q9UQR0	hPdPS	train	0	hNoPS	SCML2	Homo sapiens	9606	700	0.438333333	0.232857142857142	0.0485714285714285	0.0285714285714285	1.91	-0.146	0.735602	0	0.045714285714285714	0.49116173
Q9UQR1	hPdPS	train	0	hNoPS	ZN148	Homo sapiens	9606	794	0.412762385	0.251889168765743	0.0	0.0554156171284634	1.16	0.001	0.81612	0	0.04785894206549118	0.45590478
Q9UQV4	hPdPS	train	0	hNoPS	LAMP3	Homo sapiens	9606	416	0.479193376	0.129807692307692	0.0	0.182692307692307	0.25	-0.054	-0.35858	0	0.016826923076923076	0.8969101
Q9XRX5	hPdPS	train	0	hNoPS	HHLA3	Homo sapiens	9606	114	0.410136452	0.271929824561403	0.929824561403508	0.0		-0.461	-1.20366	0	0.008771929824561403	0.99999714
Q9Y210	hPdPS	train	0	hNoPS	TRPC6	Homo sapiens	9606	931	0.477085571	0.240601503759398	0.0816326530612244	0.0558539205155746	0.83	-0.197	0.546862	0	0.01933404940923738	0.23070654
Q9Y219	hPdPS	train	0	hNoPS	JAG2	Homo sapiens	9606	1238	0.455035003	0.210823909531502	0.0508885298869143	0.118739903069466	4.63	-0.169	1.20928	0	0.008077544426494346	0.99954456
Q9Y222	hPdPS	train	0	hNoPS	DMTF1	Homo sapiens	9606	760	0.442865497	0.25	0.0	0.031578947368421	-0.18	-0.107	0.096902	0	0.002631578947368421	0.3706482
Q9Y223	hPdPS	train	0	hNoPS	GLCNE	Homo sapiens	9606	722	0.5026008	0.221606648199445	0.0	0.0470914127423822	0.53	-0.33	0.653255	0	0.004155124653739612	0.3958385
Q9Y226	hPdPS	train	0	hNoPS	S22AD	Homo sapiens	9606	551	0.549747933	0.141560798548094	0.0490018148820326	0.0	-0.11	-0.334	-0.220888	0	0.007259528130671506	
Q9Y228	hPdPS	train	0	hNoPS	T3JAM	Homo sapiens	9606	551	0.395866102	0.295825771324863	0.0508166969147005	0.168784029038112	1.58	-0.197	0.204438	0	0.025408348457350273	0.999877
Q9Y231	hPdPS	train	0	hNoPS	FUT9	Homo sapiens	9606	359	0.468214175	0.192200557103064	0.0	0.0	-1.0	-0.286	-0.259407	0	0.005571030640668524	0.4747696
Q9Y233	hPdPS	train	0	hNoPS	PDE10	Homo sapiens	9606	779	0.477207246	0.229781771501925	0.0410783055198973	0.0	0.06	-0.309	0.280104	0	0.010269576379974325	
Q9Y236	hPdPS	train	0	hNoPS	OSGI2	Homo sapiens	9606	505	0.475621562	0.223762376237623	0.0	0.0257425742574257	0.52	-0.353	0.742251	0	0.0019801980198019802	0.45335916
Q9Y238	hPdPS	train	0	hNoPS	DLEC1	Homo sapiens	9606	1755	0.474479266	0.206267806267806	0.0193732193732193	0.045014245014245	1.57	-0.176	0.546895	0	0.003988603988603989	0.84233195
Q9Y239	hPdPS	train	0	hNoPS	NOD1	Homo sapiens	9606	953	0.487734639	0.214060860440713	0.0	0.0608604407135362	-0.31	-0.271	0.301977	0	0.005246589716684155	0.3404168
Q9Y240	hPdPS	train	0	hNoPS	CLC11	Homo sapiens	9606	323	0.429514964	0.253869969040247	0.0247678018575851	0.201238390092879	1.95	-0.245	0.660868	0	0.0	0.33825266
Q9Y242	hPdPS	train	0	hNoPS	TCF19	Homo sapiens	9606	345	0.452141707	0.208695652173913	0.0	0.165217391304347	1.85	-0.177	0.368806	0	0.02608695652173913	
Q9Y244	hPdPS	train	0	hNoPS	POMP	Homo sapiens	9606	141	0.467769898	0.226950354609929	0.0	0.0851063829787234	-1.29	-0.252	-0.0919197	0	0.02127659574468085	0.9996892
Q9Y247	hPdPS	train	0	hNoPS	FA50B	Homo sapiens	9606	325	0.380649573	0.393846153846153	0.0	0.187692307692307	1.03	-0.502	0.358416	0	0.03076923076923077	0.41902924
Q9Y248	hPdPS	train	0	hNoPS	PSF2	Homo sapiens	9606	185	0.454714715	0.27027027027027	0.0	0.0	-0.63	-0.329	-0.898108	0	0.02702702702702703	0.25583914
Q9Y252	hPdPS	train	0	hNoPS	RNF6	Homo sapiens	9606	685	0.376139497	0.272992700729927	0.0350364963503649	0.0452554744525547	1.95	0.044	1.34348	0	0.02335766423357664	0.99316794
Q9Y253	hPdPS	train	0	hNoPS	POLH	Homo sapiens	9606	713	0.454480287	0.210378681626928	0.0336605890603085	0.0995792426367461	0.45	-0.028	0.143066	0	0.016830294530154277	0.7294095
Q9Y255	hPdPS	train	0	hNoPS	PRLD1	Homo sapiens	9606	219	0.44601725	0.251141552511415	0.187214611872146	0.146118721461187	-0.61	-0.396	-0.59925	0	0.0365296803652968	0.9729636
Q9Y256	hPdPS	train	0	hNoPS	FACE2	Homo sapiens	9606	329	0.573049645	0.127659574468085	0.0	0.212765957446808	0.91	-0.272	-0.886575	0	0.0060790273556231	
Q9Y263	hPdPS	train	0	hNoPS	PLAP	Homo sapiens	9606	795	0.478350804	0.20503144654088	0.0	0.0	3.21	-0.008	0.754584	0	0.01509433962264151	0.28342095
Q9Y264	hPdPS	train	0	hNoPS	ANGP4	Homo sapiens	9606	503	0.441175171	0.198807157057654	0.0	0.107355864811133	1.72	-0.129	0.297518	0	0.007952286282306162	
Q9Y267	hPdPS	train	0	hNoPS	S22AE	Homo sapiens	9606	594	0.543845866	0.164983164983164	0.0404040404040404	0.0471380471380471	0.28	-0.302	-0.520268	0	0.005050505050505051	
Q9Y272	hPdPS	train	0	hNoPS	RASD1	Homo sapiens	9606	281	0.457097667	0.288256227758007	0.00711743772241992	0.099644128113879	0.65	-0.379	0.419021	0	0.014234875444839857	0.45276123
Q9Y274	hPdPS	train	0	hNoPS	SIA10	Homo sapiens	9606	331	0.494259819	0.205438066465256	0.0	0.0483383685800604	0.21	-0.257	-0.0346475	0	0.006042296072507553	
Q9Y275	hPdPS	train	0	hNoPS	TN13B	Homo sapiens	9606	285	0.474307992	0.242105263157894	0.0842105263157894	0.136842105263157	-0.17	-0.319	0.0379636	0	0.0035087719298245615	
Q9Y279	hPdPS	train	0	hNoPS	VSIG4	Homo sapiens	9606	399	0.475772765	0.18796992481203	0.0	0.0300751879699248	0.32	-0.182	0.113466	0	0.017543859649122806	0.5023938
Q9Y282	hPdPS	train	0	hNoPS	ERGI3	Homo sapiens	9606	383	0.472787932	0.234986945169712	0.0	0.0391644908616188	-0.54	-0.113	0.412895	0	0.013054830287206266	0.90689135
Q9Y289	hPdPS	train	0	hNoPS	SC5A6	Homo sapiens	9606	635	0.573543307	0.0960629921259842	0.0	0.0818897637795275	0.75	-0.138	-0.0117615	0	0.009448818897637795	0.52184886
Q9Y291	hPdPS	train	0	hNoPS	RT33	Homo sapiens	9606	106	0.381341719	0.367924528301886	0.981132075471698	0.226415094339622		-0.517	-0.0575008	0	0.05660377358490566	
Q9Y295	hPdPS	train	0	hNoPS	DRG1	Homo sapiens	9606	367	0.482742961	0.261580381471389	0.0	0.0762942779291553	0.51	-0.369	0.831295	0	0.02452316076294278	0.99884003
Q9Y296	hPdPS	train	0	hNoPS	TPPC4	Homo sapiens	9606	219	0.498528666	0.214611872146118	0.0	0.0	-0.3	-0.273	0.198672	0	0.0091324200913242	0.8538644
Q9Y2A9	hPdPS	train	0	hNoPS	B3GN3	Homo sapiens	9606	372	0.484677419	0.18010752688172	0.0	0.0295698924731182	0.81	-0.233	-0.467145	0	0.005376344086021506	
Q9Y2B0	hPdPS	train	0	hNoPS	CNPY2	Homo sapiens	9606	182	0.451037851	0.307692307692307	0.0	0.0989010989010989	-1.34	-0.5	-0.252889	0	0.06043956043956044	0.31936443
Q9Y2B1	hPdPS	train	0	hNoPS	RXLT1	Homo sapiens	9606	443	0.465211939	0.223476297968397	0.0	0.0316027088036117	0.67	-0.291	0.316369	0	0.01580135440180587	0.56538296
Q9Y2B2	hPdPS	train	0	hNoPS	PIGL	Homo sapiens	9606	252	0.51856261	0.19047619047619	0.0	0.0952380952380952	-1.6	-0.393	-0.489313	0	0.003968253968253968	0.4798262
Q9Y2B5	hPdPS	train	0	hNoPS	VP9D1	Homo sapiens	9606	631	0.462739919	0.225039619651347	0.0	0.118858954041204	2.76	-0.109	-0.286197	0	0.00792393026941363	0.6776833
Q9Y2B9	hPdPS	train	0	hNoPS	IPKG	Homo sapiens	9606	76	0.419736842	0.276315789473684	1.0	0.0		-0.348	0.485621	0	0.02631578947368421	0.5598121
Q9Y2C2	hPdPS	train	0	hNoPS	UST	Homo sapiens	9606	406	0.445977011	0.248768472906403	0.0566502463054187	0.123152709359605	-0.09	-0.225	0.507167	0	0.009852216748768473	
Q9Y2C3	hPdPS	train	0	hNoPS	B3GT5	Homo sapiens	9606	310	0.484623656	0.229032258064516	0.0	0.0	0.55	-0.356	-0.291931	0	0.0064516129032258064	
Q9Y2D0	hPdPS	train	0	hNoPS	CAH5B	Homo sapiens	9606	317	0.455099895	0.230283911671924	0.0	0.0	-0.3	-0.383	-0.153635	0	0.0031545741324921135	0.75510204
Q9Y2E5	hPdPS	train	0	hNoPS	MA2B2	Homo sapiens	9606	1009	0.466886907	0.172447968285431	0.0	0.041625371655104	2.11	0.057	0.462816	0	0.004955401387512388	
Q9Y2G1	hPdPS	train	0	hNoPS	MYRF	Homo sapiens	9606	1151	0.453509026	0.167680278019113	0.0	0.165942658557775	3.34	0.166	0.710674	0	0.013900955690703735	0.58647865
Q9Y2G3	hPdPS	train	0	hNoPS	AT11B	Homo sapiens	9606	1177	0.498989899	0.208156329651656	0.0	0.0178419711129991	0.29	-0.23	0.347194	0	0.0118946474086661	0.40084124
Q9Y2G4	hPdPS	train	0	hNoPS	ANKR6	Homo sapiens	9606	727	0.418309644	0.259972489683631	0.0632737276478679	0.0385144429160935	1.19	-0.063	0.577181	0	0.012379642365887207	0.9985043
Q9Y2G5	hPdPS	train	0	hNoPS	OFUT2	Homo sapiens	9606	429	0.452913753	0.265734265734265	0.0	0.0233100233100233	-0.12	-0.339	0.293173	0	0.009324009324009324	
Q9Y2G8	hPdPS	train	0	hNoPS	DJC16	Homo sapiens	9606	782	0.461466326	0.250639386189258	0.0	0.0421994884910485	0.11	-0.185	0.525038	0	0.0012787723785166241	0.29425493
Q9Y2I1	hPdPS	train	0	hNoPS	NISCH	Homo sapiens	9606	1504	0.474216903	0.224734042553191	0.0	0.113696808510638	1.3	-0.146	0.483709	0	0.013297872340425532	
Q9Y2I7	hPdPS	train	0	hNoPS	FYV1	Homo sapiens	9606	2098	0.440625993	0.244041944709246	0.0319351763584366	0.0376549094375595	2.49	-0.181	0.908938	0	0.04051477597712107	0.9938281
Q9Y2I9	hPdPS	train	0	hNoPS	TBC30	Homo sapiens	9606	924	0.432587783	0.257575757575757	0.127705627705627	0.0606060606060606	1.94	-0.14	0.988606	0	0.031385281385281384	0.48827782
Q9Y2J4	hPdPS	train	0	hNoPS	AMOL2	Homo sapiens	9606	779	0.403936671	0.258023106546854	0.293966623876765	0.229781771501925	1.8	0.083	0.576675	0	0.03465982028241335	0.43464893
Q9Y2K3	hPdPS	train	0	hNoPS	MYH15	Homo sapiens	9606	1946	0.426624415	0.324768756423432	0.0277492291880781	0.0632065775950668	0.02	-0.249	0.886787	1	0.008221993833504625	0.52081144
Q9Y2K6	hPdPS	train	0	hNoPS	UBP20	Homo sapiens	9606	914	0.450145879	0.24070021881838	0.0	0.0568927789934354	1.08	-0.206	0.619702	0	0.03391684901531729	0.9285502
Q9Y2K9	hPdPS	train	0	hNoPS	STB5L	Homo sapiens	9606	1186	0.471875586	0.208263069139966	0.0	0.0303541315345699	0.98	-0.196	0.69857	0	0.021079258010118045	
Q9Y2L5	hPdPS	train	0	hNoPS	TPPC8	Homo sapiens	9606	1435	0.465180023	0.216027874564459	0.0	0.0209059233449477	0.52	-0.154	0.618624	0	0.018118466898954706	0.2613706
Q9Y2L9	hPdPS	train	0	hNoPS	LRCH1	Homo sapiens	9606	728	0.465338828	0.226648351648351	0.0	0.0865384615384615	2.95	-0.035	0.353957	0	0.02197802197802198	0.5607914
Q9Y2M0	hPdPS	train	0	hNoPS	FAN1	Homo sapiens	9606	1017	0.458745766	0.258603736479842	0.0137659783677482	0.0530973451327433	0.89	-0.232	0.400562	0	0.01966568338249754	0.40680513
Q9Y2M2	hPdPS	train	0	hNoPS	SSUH2	Homo sapiens	9606	353	0.457255272	0.229461756373937	0.0	0.0453257790368272	1.63	-0.307	-0.208294	0	0.0226628895184136	
Q9Y2Q5	hPdPS	train	0	hNoPS	LTOR2	Homo sapiens	9606	125	0.509244444	0.168	0.0	0.0		-0.114	-0.555373	0	0.008	0.8698618
Q9Y2Q9	hPdPS	train	0	hNoPS	RT28	Homo sapiens	9606	187	0.451218063	0.283422459893048	0.0641711229946524	0.128342245989304	0.14	-0.364	0.340725	0	0.0374331550802139	0.6336915
Q9Y2R0	hPdPS	train	0	hNoPS	COA3	Homo sapiens	9606	106	0.444863732	0.273584905660377	1.0	0.179245283018867		-0.413	-0.531883	0	0.03773584905660377	0.57870835
Q9Y2R5	hPdPS	train	0	hNoPS	RT17	Homo sapiens	9606	130	0.491880342	0.23076923076923	0.13076923076923	0.0		-0.539	-0.785556	0	0.038461538461538464	
Q9Y2S2	hPdPS	train	0	hNoPS	CRYL1	Homo sapiens	9606	319	0.495471961	0.219435736677116	0.0	0.0595611285266457	0.61	-0.398	-0.331577	0	0.012539184952978056	0.6554409
Q9Y2S7	hPdPS	train	0	hNoPS	PDIP2	Homo sapiens	9606	368	0.438586957	0.233695652173913	0.0	0.092391304347826	1.58	-0.343	0.122059	0	0.019021739130434784	0.48249757
Q9Y2T2	hPdPS	train	0	hNoPS	AP3M1	Homo sapiens	9606	418	0.494763424	0.210526315789473	0.0	0.0	0.16	-0.333	0.27228	0	0.019138755980861243	
Q9Y2T3	hPdPS	train	0	hNoPS	GUAD	Homo sapiens	9606	454	0.48247675	0.229074889867841	0.0	0.0616740088105726	0.88	-0.255	0.36727	0	0.011013215859030838	0.41359642
Q9Y2T4	hPdPS	train	0	hNoPS	2ABG	Homo sapiens	9606	447	0.437509321	0.279642058165548	0.0	0.0223713646532438	1.38	-0.417	0.175688	0	0.008948545861297539	
Q9Y2T5	hPdPS	train	0	hNoPS	GPR52	Homo sapiens	9606	361	0.550846414	0.138504155124653	0.0	0.0470914127423822	-0.48	-0.429	-1.19932	0	0.002770083102493075	
Q9Y2T6	hPdPS	train	0	hNoPS	GPR55	Homo sapiens	9606	319	0.566875653	0.131661442006269	0.0	0.0626959247648902	-0.79	-0.39	-1.04856	0	0.0	
Q9Y2T7	hPdPS	train	0	hNoPS	YBOX2	Homo sapiens	9606	364	0.399206349	0.233516483516483	0.546703296703296	0.398351648351648	2.92	0.039	1.46838	0	0.03296703296703297	0.99982494
Q9Y2U2	hPdPS	train	0	hNoPS	KCNK7	Homo sapiens	9606	307	0.569453493	0.107491856677524	0.0	0.364820846905537	0.4	-0.29	-0.549884	0	0.0	0.39581198
Q9Y2V0	hPdPS	train	0	hNoPS	CO041	Homo sapiens	9606	281	0.474219059	0.213523131672597	0.0	0.0	-0.12	-0.278	-0.430652	0	0.0035587188612099642	0.46545237
Q9Y2V3	hPdPS	train	0	hNoPS	RX	Homo sapiens	9606	346	0.429576108	0.213872832369942	0.858381502890173	0.338150289017341	3.3	0.02	0.762049	0	0.002890173410404624	
Q9Y2V7	hPdPS	train	0	hNoPS	COG6	Homo sapiens	9606	657	0.481701336	0.220700152207001	0.0	0.0487062404870624	0.47	-0.191	-0.105037	0	0.0106544901065449	0.4983822
Q9Y2W3	hPdPS	train	0	hNoPS	S45A1	Homo sapiens	9606	782	0.508709861	0.157289002557544	0.0524296675191815	0.141943734015345	2.26	-0.12	0.636217	0	0.0076726342710997444	
Q9Y2W6	hPdPS	train	0	hNoPS	TDRKH	Homo sapiens	9606	561	0.459318677	0.267379679144385	0.0	0.0445632798573975	0.84	-0.375	0.339092	0	0.017825311942959002	0.752613
Q9Y2X9	hPdPS	train	0	hNoPS	ZN281	Homo sapiens	9606	895	0.420980757	0.197765363128491	0.0379888268156424	0.143016759776536	4.89	0.034	1.4763	0	0.04692737430167598	0.64968
Q9Y2Y1	hPdPS	train	0	hNoPS	RPC10	Homo sapiens	9606	108	0.432921811	0.24074074074074	0.0185185185185185	0.0		-0.516	-0.83569	0	0.037037037037037035	0.78566486
Q9Y2Y6	hPdPS	train	0	hNoPS	TMM98	Homo sapiens	9606	226	0.527236971	0.225663716814159	0.0	0.0486725663716814	-1.04	-0.545	-1.1712	0	0.0	0.37784842
Q9Y2Y8	hPdPS	train	0	hNoPS	PRG3	Homo sapiens	9606	225	0.458320988	0.226666666666666	0.0	0.04	1.17	-0.219	-0.190243	0	0.008888888888888889	
Q9Y2Y9	hPdPS	train	0	hNoPS	KLF13	Homo sapiens	9606	288	0.403125	0.274305555555555	0.329861111111111	0.315972222222222	0.56	-0.295	0.237191	0	0.04861111111111111	
Q9Y2Z2	hPdPS	train	0	hNoPS	MTO1	Homo sapiens	9606	717	0.470664807	0.235704323570432	0.0	0.0195258019525801	1.38	-0.21	0.480508	0	0.01813110181311018	0.2700531
Q9Y2Z4	hPdPS	train	0	hNoPS	SYYM	Homo sapiens	9606	477	0.480759376	0.211740041928721	0.0	0.0691823899371069	-0.09	-0.199	0.830577	0	0.016771488469601678	0.98475224
Q9Y2Z9	hPdPS	train	0	hNoPS	COQ6	Homo sapiens	9606	468	0.498765432	0.183760683760683	0.0	0.0213675213675213	0.43	-0.23	0.0245359	0	0.008547008547008548	
Q9Y305	hPdPS	train	0	hNoPS	ACOT9	Homo sapiens	9606	439	0.467451278	0.241457858769931	0.0	0.0182232346241457	-0.2	-0.316	0.163861	0	0.02050113895216401	0.5806666
Q9Y312	hPdPS	train	0	hNoPS	AAR2	Homo sapiens	9606	384	0.485300926	0.2265625	0.0	0.0	0.03	-0.382	-0.279794	0	0.015625	0.19431746
Q9Y316	hPdPS	train	0	hNoPS	MEMO1	Homo sapiens	9606	297	0.460231949	0.195286195286195	0.0	0.0	-0.03	-0.127	-0.117125	0	0.03367003367003367	0.99507517
Q9Y320	hPdPS	train	0	hNoPS	TMX2	Homo sapiens	9606	296	0.485285285	0.236486486486486	0.111486486486486	0.0405405405405405	0.05	-0.359	-0.377121	0	0.0472972972972973	0.16907707
Q9Y334	hPdPS	train	0	hNoPS	VWA7	Homo sapiens	9606	891	0.487978551	0.170594837261503	0.0	0.074074074074074	2.54	-0.185	0.494948	0	0.004489337822671156	0.48859274
Q9Y366	hPdPS	train	0	hNoPS	IFT52	Homo sapiens	9606	437	0.460411899	0.247139588100686	0.0	0.045766590389016	-0.2	-0.222	0.270613	0	0.006864988558352402	0.16906038
Q9Y375	hPdPS	train	0	hNoPS	CIA30	Homo sapiens	9606	327	0.437614679	0.275229357798165	0.0	0.0	0.37	-0.265	0.682234	0	0.01834862385321101	0.53788865
Q9Y376	hPdPS	train	0	hNoPS	CAB39	Homo sapiens	9606	341	0.455588139	0.281524926686217	0.0498533724340175	0.0	-0.99	-0.38	-0.1611	0	0.017595307917888565	0.9985833
Q9Y385	hPdPS	train	0	hNoPS	UB2J1	Homo sapiens	9606	318	0.44769392	0.220125786163522	0.0	0.132075471698113	0.66	0.113	0.118546	0	0.03459119496855346	
Q9Y388	hPdPS	train	0	hNoPS	RBMX2	Homo sapiens	9606	322	0.330193237	0.416149068322981	0.472049689440993	0.298136645962732	0.29	-0.409	1.43389	0	0.055900621118012424	0.9955277
Q9Y394	hPdPS	train	0	hNoPS	DHRS7	Homo sapiens	9606	339	0.506391347	0.212389380530973	0.0	0.0648967551622418	0.3	-0.275	-0.0421455	0	0.02064896755162242	0.4333992
Q9Y399	hPdPS	train	0	hNoPS	RT02	Homo sapiens	9606	296	0.470195195	0.216216216216216	0.0608108108108108	0.0405405405405405	-0.48	-0.256	-0.0136238	0	0.02702702702702703	0.4719595
Q9Y3A3	hPdPS	train	0	hNoPS	PHOCN	Homo sapiens	9606	225	0.445382716	0.248888888888888	0.0	0.0	-1.52	-0.37	-0.595264	0	0.017777777777777778	
Q9Y3A6	hPdPS	train	0	hNoPS	TMED5	Homo sapiens	9606	229	0.492673459	0.244541484716157	0.0	0.139737991266375	-0.78	-0.407	-0.381743	0	0.013100436681222707	
Q9Y3B1	hPdPS	train	0	hNoPS	PLD3B	Homo sapiens	9606	194	0.471935853	0.221649484536082	0.0	0.0	0.31	-0.405	-0.819714	0	0.030927835051546393	0.22210003
Q9Y3B3	hPdPS	train	0	hNoPS	TMED7	Homo sapiens	9606	224	0.474206349	0.227678571428571	0.0	0.03125	-0.29	-0.365	-0.0916746	0	0.013392857142857142	
Q9Y3B8	hPdPS	train	0	hNoPS	ORN	Homo sapiens	9606	237	0.44374121	0.295358649789029	0.0253164556962025	0.223628691983122	-0.92	-0.407	0.488332	0	0.016877637130801686	0.67582166
Q9Y3C4	hPdPS	train	0	hNoPS	TPRKB	Homo sapiens	9606	175	0.496126984	0.234285714285714	0.0	0.0	-1.08	-0.379	-0.378003	0	0.017142857142857144	0.41071108
Q9Y3C5	hPdPS	train	0	hNoPS	RNF11	Homo sapiens	9606	154	0.446825397	0.233766233766233	0.48051948051948	0.136363636363636	0.23	-0.301	-1.13523	0	0.03896103896103896	
Q9Y3C7	hPdPS	train	0	hNoPS	MED31	Homo sapiens	9606	131	0.428498728	0.236641221374045	0.0	0.0839694656488549		-0.29	-0.866678	0	0.022900763358778626	0.6836095
Q9Y3C8	hPdPS	train	0	hNoPS	UFC1	Homo sapiens	9606	167	0.443313373	0.287425149700598	0.0	0.0	-1.02	-0.561	-0.128658	0	0.023952095808383235	0.99919814
Q9Y3D0	hPdPS	train	0	hNoPS	CIA2B	Homo sapiens	9606	163	0.481935924	0.226993865030674	0.0	0.0552147239263803	-1.01	-0.474	-0.43681	0	0.018404907975460124	0.19946747
Q9Y3D3	hPdPS	train	0	hNoPS	RT16	Homo sapiens	9606	137	0.466828873	0.240875912408759	0.0948905109489051	0.0948905109489051		-0.383	-0.369083	0	0.029197080291970802	0.49937695
Q9Y3D8	hPdPS	train	0	hNoPS	KAD6	Homo sapiens	9606	172	0.435788114	0.302325581395348	0.0	0.0	-0.19	-0.591	0.190374	0	0.023255813953488372	0.89712256
Q9Y3D9	hPdPS	train	0	hNoPS	RT23	Homo sapiens	9606	190	0.421578947	0.3	0.205263157894736	0.0	1.25	-0.371	0.27228	0	0.005263157894736842	0.86607486
Q9Y3E0	hPdPS	train	0	hNoPS	GOT1B	Homo sapiens	9606	138	0.620772947	0.130434782608695	0.0	0.144927536231884		-0.51	0.607549	0	0.0	0.60252666
Q9Y3E2	hPdPS	train	0	hNoPS	BOLA1	Homo sapiens	9606	137	0.493673966	0.182481751824817	0.0875912408759124	0.0		-0.377	-0.0533026	0	0.021897810218978103	
Q9Y3E5	hPdPS	train	0	hNoPS	PTH2	Homo sapiens	9606	179	0.501551831	0.195530726256983	0.0	0.0	0.02	-0.413	-0.176472	0	0.055865921787709494	0.42330125
Q9Y3F1	hPdPS	train	0	hNoPS	TA6P	Homo sapiens	9606	56	0.549404762	0.107142857142857	0.696428571428571	0.0			-3.41112	0	0.0	
Q9Y3I1	hPdPS	train	0	hNoPS	FBX7	Homo sapiens	9606	522	0.460876969	0.208812260536398	0.0708812260536398	0.0593869731800766	4.02	0.051	0.224939	0	0.0038314176245210726	0.40757713
